customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-06125,Female,0,No,Yes,2,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,One year,Yes,Mailed check,64.51,145.34,No
CUST-06126,Male,0,No,Yes,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),71.51,0.0,No
CUST-06127,Female,1,No,Yes,32,No,No phone service,DSL,No,No,No,Yes,No,Yes,One year,Yes,Electronic check,84.82,2715.45,No
CUST-06128,Male,0,No,No,70,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),59.04,4130.11,Yes
CUST-06129,Male,0,No,No,58,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,47.89,2778.49,No
CUST-06130,Female,0,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,82.96,5882.98,Yes
CUST-06131,Female,1,No,No,31,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,110.03,3400.57,No
CUST-06132,Male,0,No,No,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,58.05,932.05,No
CUST-06133,Female,0,Yes,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),47.64,764.47,No
CUST-06134,Female,1,Yes,No,20,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,90.49,1821.16,No
CUST-06135,Male,0,No,Yes,54,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),106.6,5756.89,No
CUST-06136,Female,1,Yes,No,5,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,Yes,Mailed check,114.94,574.23,No
CUST-06137,Male,1,Yes,No,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),40.23,1936.22,Yes
CUST-06138,Male,1,No,No,25,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,48.58,1224.35,No
CUST-06139,Female,0,Yes,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,109.49,3392.61,Yes
CUST-06140,Male,0,No,No,71,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,45.27,3188.42,No
CUST-06141,Male,1,No,Yes,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),52.91,2264.63,No
CUST-06142,Female,0,No,Yes,58,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,Yes,Mailed check,82.59,4800.92,No
CUST-06143,Female,0,Yes,No,28,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,75.38,2127.7,Yes
CUST-06144,Female,0,Yes,No,16,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,No,Credit card (automatic),106.66,1719.89,No
CUST-06145,Male,0,No,No,17,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,79.8,1352.21,Yes
CUST-06146,Male,0,No,No,39,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,67.38,2624.54,No
CUST-06147,Female,0,Yes,No,62,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),25.47,1586.54,No
CUST-06148,Male,0,No,No,44,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,One year,Yes,Electronic check,116.48,5131.12,No
CUST-06149,Female,0,Yes,Yes,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,60.65,96.44,Yes
CUST-06150,Female,0,Yes,Yes,2,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Mailed check,75.83,152.09,No
CUST-06151,Male,0,Yes,Yes,37,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),68.7,2541.36,No
CUST-06152,Female,0,Yes,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,92.53,6650.64,Yes
CUST-06153,Male,0,Yes,No,39,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Electronic check,83.29,3242.34,No
CUST-06154,Male,0,Yes,Yes,67,Yes,Yes,DSL,No,Yes,No,No,No,No,Two year,No,Credit card (automatic),52.61,3527.51,No
CUST-06155,Female,0,No,Yes,53,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,70.52,3735.38,Yes
CUST-06156,Male,0,No,No,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,101.43,1936.49,No
CUST-06157,Female,0,Yes,No,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,81.98,1165.33,No
CUST-06158,Male,0,Yes,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,114.41,467.09,No
CUST-06159,Male,0,No,No,38,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,94.15,3582.17,No
CUST-06160,Male,0,No,Yes,39,Yes,No,DSL,No,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),67.0,2611.51,No
CUST-06161,Female,0,No,No,6,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,No,Mailed check,99.51,605.02,No
CUST-06162,Male,1,No,Yes,71,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),62.66,4442.63,No
CUST-06163,Female,0,No,No,32,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,39.53,1259.49,Yes
CUST-06164,Male,1,No,No,36,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,81.6,2925.28,No
CUST-06165,Male,0,No,No,31,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),53.74,1650.44,No
CUST-06166,Female,0,No,No,42,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,Yes,Electronic check,20.51,874.23,No
CUST-06167,Female,0,Yes,No,62,No,No phone service,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,39.62,2459.14,No
CUST-06168,Female,0,No,No,35,No,No phone service,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),34.87,1225.76,Yes
CUST-06169,Female,0,Yes,No,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,98.28,4716.18,No
CUST-06170,Female,0,No,No,24,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),91.4,2212.5,No
CUST-06171,Male,0,No,Yes,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),80.07,5222.14,No
CUST-06172,Male,0,No,No,8,No,No phone service,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,112.37,898.79,Yes
CUST-06173,Female,0,No,No,17,Yes,No,DSL,Yes,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),35.99,611.55,No
CUST-06174,Male,0,No,No,21,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Two year,Yes,Electronic check,34.48,721.88,No
CUST-06175,Male,1,Yes,No,14,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),109.82,1526.33,Yes
CUST-06176,Male,0,No,No,6,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),83.34,495.95,No
CUST-06177,Female,0,Yes,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,74.32,888.69,No
CUST-06178,Male,0,Yes,No,35,No,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,92.73,3223.38,No
CUST-06179,Male,0,No,Yes,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),46.45,673.97,No
CUST-06180,Male,0,Yes,Yes,40,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,One year,No,Credit card (automatic),78.08,3122.56,No
CUST-06181,Female,0,No,No,20,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),61.12,1230.72,No
CUST-06182,Male,0,No,No,27,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),49.0,1315.3,No
CUST-06183,Male,1,No,No,16,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,106.51,1721.66,No
CUST-06184,Female,0,Yes,No,64,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,34.23,2187.91,No
CUST-06185,Female,1,No,No,12,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),19.81,229.25,Yes
CUST-06186,Male,1,Yes,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,54.27,1885.21,Yes
CUST-06187,Male,1,No,No,57,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),38.04,2169.26,No
CUST-06188,Female,0,No,No,19,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),99.91,1878.19,No
CUST-06189,Female,0,Yes,No,51,No,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),30.79,1562.79,Yes
CUST-06190,Female,0,Yes,Yes,5,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,112.69,563.9,No
CUST-06191,Female,0,Yes,Yes,22,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),34.92,754.27,Yes
CUST-06192,Female,0,Yes,No,41,Yes,Yes,DSL,No,No,No,No,No,No,One year,Yes,Electronic check,107.82,4415.39,No
CUST-06193,Female,0,Yes,No,23,No,No phone service,Fiber optic,No,No,Yes,Yes,No,Yes,One year,Yes,Electronic check,35.01,805.48,No
CUST-06194,Female,0,Yes,Yes,4,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),22.84,79.18,No
CUST-06195,Male,0,No,Yes,31,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),67.27,2091.88,No
CUST-06196,Female,0,Yes,No,45,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,53.99,2438.97,No
CUST-06197,Female,0,No,No,16,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),78.38,1243.97,No
CUST-06198,Male,0,No,Yes,26,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,82.71,2148.46,No
CUST-06199,Female,0,No,Yes,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),112.37,7527.54,Yes
CUST-06200,Female,0,No,No,22,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),114.22,2516.31,No
CUST-06201,Male,0,No,No,33,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,No,Mailed check,67.99,2240.69,No
CUST-06202,Female,0,Yes,Yes,20,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,Yes,Mailed check,39.08,774.38,No
CUST-06203,Male,0,No,No,21,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,42.97,891.8,Yes
CUST-06204,Male,0,No,No,64,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,28.07,1804.84,No
CUST-06205,Male,0,No,No,31,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,46.27,1428.58,No
CUST-06206,Male,0,Yes,No,61,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,110.05,6705.29,No
CUST-06207,Female,0,Yes,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,54.82,1490.61,No
CUST-06208,Male,0,Yes,No,6,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),81.58,490.93,Yes
CUST-06209,Male,0,Yes,No,53,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,One year,No,Electronic check,117.11,6196.61,No
CUST-06210,Female,0,No,Yes,69,No,No phone service,Fiber optic,Yes,No,No,No,Yes,No,Two year,No,Bank transfer (automatic),28.78,1983.87,No
CUST-06211,Male,1,Yes,No,13,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),96.31,1242.33,Yes
CUST-06212,Male,0,No,No,54,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),88.67,4776.37,Yes
CUST-06213,Male,0,Yes,No,57,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,100.72,5735.59,No
CUST-06214,Male,0,Yes,Yes,43,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,31.85,1367.5,No
CUST-06215,Female,0,Yes,No,45,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),68.68,3084.43,No
CUST-06216,Male,0,Yes,Yes,13,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,81.83,1069.21,Yes
CUST-06217,Female,0,No,No,43,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,94.77,4081.62,No
CUST-06218,Female,0,Yes,Yes,40,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),89.98,3592.12,No
CUST-06219,Male,0,No,No,72,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),75.67,5446.48,No
CUST-06220,Male,0,No,No,1,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,65.39,60.68,Yes
CUST-06221,Male,0,No,No,4,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),113.11,442.55,No
CUST-06222,Male,0,No,Yes,11,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Two year,No,Mailed check,36.36,401.53,No
CUST-06223,Female,0,No,No,46,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,38.64,1758.64,No
CUST-06224,Female,0,No,No,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,29.22,983.89,No
CUST-06225,Female,0,No,No,18,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,29.38,517.21,No
CUST-06226,Male,0,Yes,Yes,62,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Mailed check,106.22,6576.6,No
CUST-06227,Female,0,No,Yes,7,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,79.26,543.96,No
CUST-06228,Male,1,Yes,No,22,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),112.44,2457.52,Yes
CUST-06229,Male,1,Yes,No,12,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Electronic check,107.57,1287.92,No
CUST-06230,Male,0,No,Yes,22,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),48.35,1059.99,No
CUST-06231,Male,0,No,No,30,No,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),82.77,2483.0,No
CUST-06232,Male,0,Yes,No,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),56.32,1635.64,No
CUST-06233,Female,0,Yes,Yes,41,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),106.49,4370.15,No
CUST-06234,Female,1,No,No,1,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,92.16,84.11,No
CUST-06235,Male,0,No,No,10,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Credit card (automatic),30.47,305.32,Yes
CUST-06236,Female,0,Yes,No,24,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,43.58,1043.3,No
CUST-06237,Male,0,Yes,No,28,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),84.42,2362.68,No
CUST-06238,Male,0,No,No,21,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,42.86,895.49,No
CUST-06239,Male,1,Yes,Yes,18,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),71.94,1286.9,Yes
CUST-06240,Female,0,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),42.67,3069.79,No
CUST-06241,Male,0,No,Yes,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,86.94,3472.84,No
CUST-06242,Male,0,Yes,No,37,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),25.58,949.45,No
CUST-06243,Female,0,No,No,28,Yes,No,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,90.84,2552.97,No
CUST-06244,Female,0,No,No,21,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,No,Electronic check,52.04,1083.43,No
CUST-06245,Female,0,No,Yes,7,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),63.81,441.3,No
CUST-06246,Male,0,Yes,No,46,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Electronic check,66.84,3097.83,No
CUST-06247,Male,0,No,No,5,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,No,Bank transfer (automatic),37.63,169.94,Yes
CUST-06248,Female,0,Yes,No,6,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Electronic check,113.16,662.86,No
CUST-06249,Male,0,No,No,35,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,18.02,641.23,No
CUST-06250,Female,0,No,No,7,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),55.65,408.68,No
CUST-06251,Female,0,Yes,No,45,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,30.98,1408.63,No
CUST-06252,Male,0,Yes,Yes,63,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),54.35,3427.19,No
CUST-06253,Male,0,Yes,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),28.5,850.69,Yes
CUST-06254,Female,0,No,No,22,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,One year,No,Credit card (automatic),56.25,1234.76,No
CUST-06255,Female,0,Yes,No,60,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),37.58,2258.81,No
CUST-06256,Female,0,No,Yes,49,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,73.93,3631.92,No
CUST-06257,Female,0,Yes,No,45,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),19.21,869.82,Yes
CUST-06258,Male,0,No,Yes,42,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),69.12,2882.89,No
CUST-06259,Female,0,No,No,9,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),46.56,407.27,Yes
CUST-06260,Female,1,No,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,50.47,961.71,Yes
CUST-06261,Female,0,No,No,15,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),53.82,793.46,No
CUST-06262,Male,0,Yes,Yes,2,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,83.92,148.8,Yes
CUST-06263,Male,0,Yes,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,94.54,2750.4,No
CUST-06264,Female,0,No,No,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,51.3,874.68,No
CUST-06265,Male,0,No,Yes,58,No,No phone service,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),111.42,6477.85,No
CUST-06266,Male,0,Yes,No,69,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Electronic check,93.37,6452.24,No
CUST-06267,Male,0,Yes,Yes,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,58.79,1992.63,No
CUST-06268,Female,0,Yes,No,18,Yes,No,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Mailed check,27.88,504.31,No
CUST-06269,Female,0,Yes,No,25,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,74.59,1856.83,Yes
CUST-06270,Male,0,Yes,No,34,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Mailed check,79.99,2703.53,No
CUST-06271,Female,0,Yes,No,71,Yes,No,DSL,No,No,No,Yes,Yes,No,One year,Yes,Credit card (automatic),31.77,2267.63,No
CUST-06272,Female,0,No,No,56,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Bank transfer (automatic),104.05,5824.86,No
CUST-06273,Male,0,Yes,No,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,56.52,2726.44,No
CUST-06274,Male,0,Yes,Yes,9,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Electronic check,33.39,301.6,No
CUST-06275,Female,1,No,No,28,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),70.61,1979.86,No
